OrderID,OrderDate,ProductKey,Channel,Quantity,UnitPrice,Discount
11785,2023-04-18,P34,Flipkart,2,252.9,44.73
12569,2023-11-28,P7,Flipkart,3,359.03,46.84
11781,2023-03-31,P42,Amazon,1,486.51,30.9
12849,2023-07-24,P48,Website,0,304.15,2.64
12809,2023-08-08,P10,Flipkart,4,494.75,37.04
12489,2023-04-04,P50,Amazon,4,220.9,5.5
11631,2023-04-13,P17,Website,3,112.35,33.49
12816,2023-08-11,P30,Website,5,166.27,38.97
11015,2023-07-05,P21,Flipkart,-1,258.05,36.29
11348,2023-07-03,P13,Flipkart,0,226.53,47.59
10515,2023-06-11,P1,Website,-1,138.82,36.91
12839,2023-09-04,P1,Website,4,273.06,34.66
10335,2023-01-31,P47,Website,2,235.25,13.09
11782,2023-02-21,P33,Amazon,4,149.05,46.24
12305,2023-12-11,P38,Flipkart,2,218.45,8.98
10496,2023-03-17,P25,Website,2,454.57,45.24
10895,2023-10-05,P26,Flipkart,-2,220.82,15.63
12207,2023-02-09,P13,Flipkart,4,385.58,6.51
10851,2023-04-11,P28,Flipkart,5,344.82,41.33
11687,2023-04-21,P33,Website,4,270.87,0.12
11931,2023-11-17,P37,Amazon,-1,195.61,41.6
12737,2023-09-06,P41,Website,3,247.61,13.12
12427,2023-07-10,P30,Flipkart,1,336.84,44.24
11568,2023-07-01,P49,Website,1,240.3,34.57
10956,2023-12-01,P48,Website,5,185.96,33.31
12738,2023-07-28,P8,Flipkart,2,146.59,18.27
11636,2023-01-22,P49,Flipkart,5,451.91,2.97
11291,2023-06-15,P47,Website,1,276.13,41.5
11440,2023-04-09,P1,Website,5,350.08,8.55
11191,2023-07-27,P12,Website,0,296.16,18.61
11066,2023-01-08,P5,Website,-1,449.03,30.02
10284,2023-07-09,P24,Amazon,-1,318.77,24.11
12444,2023-06-24,P6,Website,5,292.31,9.93
10011,2023-09-30,P25,Amazon,-1,469.84,7.03
11630,2023-01-17,P1,Flipkart,0,387.88,6.16
12546,2023-03-31,P25,Amazon,3,144.62,43.15
10753,2023-05-21,P1,Flipkart,-2,171.08,1.58
12082,2023-05-25,P32,Amazon,0,414.85,48.85
12774,2023-06-15,P42,Flipkart,-1,434.34,9.93
12896,2023-12-03,P42,Website,-1,318.08,5.52
10089,2023-03-19,P3,Amazon,4,321.78,28.85
10775,2023-09-19,P49,Amazon,-1,352.77,4.0
12652,2023-06-12,P19,Flipkart,3,275.65,30.12
11625,2023-01-14,P43,Flipkart,1,372.08,42.53
10417,2023-08-27,P29,Amazon,-2,143.39,2.39
10114,2023-03-13,P50,Flipkart,0,484.51,39.99
10616,2023-05-23,P2,Website,5,400.06,19.72
10825,2023-11-06,P9,Amazon,-1,352.47,7.97
11649,2023-10-10,P17,Website,4,226.53,8.8
11516,2023-09-26,P46,Amazon,4,164.38,45.94
10412,2023-08-29,P36,Website,2,263.74,5.53
10728,2023-09-02,P17,Amazon,-2,364.63,43.34
12808,2023-06-12,P49,Flipkart,4,353.48,27.21
10675,2023-03-01,P12,Amazon,2,253.06,1.95
11892,2023-01-06,P20,Website,-2,345.31,23.22
12504,2023-07-16,P50,Amazon,-1,425.5,40.87
12967,2023-02-27,P3,Website,-2,110.51,36.31
12239,2023-11-01,P43,Website,-2,280.25,24.44
12786,2023-08-05,P50,Website,5,403.42,43.0
11122,2023-01-26,P4,Flipkart,-1,318.46,6.02
11571,2023-10-30,P17,Amazon,3,360.59,45.5
10977,2023-01-05,P50,Website,4,306.67,42.32
11008,2023-01-20,P37,Flipkart,2,496.75,35.41
12143,2023-07-17,P46,Website,5,121.85,40.89
11687,2023-02-28,P42,Amazon,5,296.42,27.19
12710,2023-08-30,P15,Flipkart,3,136.57,33.76
10036,2023-05-26,P33,Website,2,163.91,28.03
11548,2023-09-30,P16,Website,1,253.22,17.77
12326,2023-09-06,P11,Website,4,162.22,28.44
12264,2023-01-14,P20,Amazon,2,485.47,12.87
12914,2023-01-13,P38,Flipkart,2,478.72,22.01
10872,2023-02-13,P24,Flipkart,-2,234.44,14.04
11821,2023-01-19,P16,Flipkart,1,355.9,6.14
11296,2023-03-04,P30,Website,-1,313.5,16.09
12109,2023-08-27,P34,Flipkart,-1,426.23,42.6
10595,2023-12-03,P1,Website,0,350.98,19.05
11903,2023-04-10,P24,Amazon,1,100.1,37.4
10728,2023-06-12,P24,Flipkart,-2,405.27,8.76
11365,2023-05-02,P9,Website,0,398.74,21.22
10396,2023-02-13,P22,Flipkart,0,303.89,5.74
10698,2023-12-26,P12,Flipkart,-1,461.17,6.93
12224,2023-11-13,P17,Amazon,2,463.38,30.87
11635,2023-05-25,P25,Flipkart,-2,309.56,30.37
10395,2023-11-23,P28,Amazon,5,343.2,10.67
12492,2023-12-29,P15,Flipkart,5,498.61,23.72
10075,2023-02-19,P30,Flipkart,1,219.53,43.17
10264,2023-03-06,P27,Flipkart,0,229.85,8.71
12502,2023-12-21,P22,Flipkart,-2,173.11,0.96
11819,2023-10-15,P10,Flipkart,-1,458.35,32.6
10717,2023-06-13,P31,Flipkart,0,397.8,2.67
12782,2023-05-21,P27,Amazon,0,142.26,49.0
10850,2023-11-10,P12,Amazon,3,492.71,30.48
11390,2023-05-08,P46,Website,-1,392.38,23.52
10143,2023-08-27,P31,Flipkart,5,440.21,21.5
10884,2023-11-20,P32,Amazon,3,119.26,28.65
10395,2023-10-23,P32,Flipkart,-1,301.98,4.53
12995,2023-07-06,P41,Flipkart,-1,379.44,46.5
12938,2023-07-27,P45,Amazon,3,317.18,31.28
11492,2023-08-08,P35,Flipkart,5,366.66,9.2
11167,2023-07-09,P46,Amazon,4,427.15,28.13
12616,2023-12-12,P21,Amazon,-2,249.73,6.66
11062,2023-10-11,P10,Website,-2,439.47,0.88
12156,2023-12-18,P16,Website,4,165.17,31.53
11065,2023-08-25,P7,Website,-2,208.35,32.42
11209,2023-07-13,P4,Website,2,117.34,29.18
12982,2023-10-14,P27,Flipkart,0,245.77,9.17
12445,2023-09-16,P25,Flipkart,-2,251.96,30.17
10633,2023-09-03,P31,Website,2,422.11,2.83
11156,2023-05-16,P11,Amazon,0,361.25,30.46
11238,2023-10-07,P48,Amazon,-2,274.69,27.7
10732,2023-09-28,P20,Amazon,-1,360.85,32.76
10234,2023-06-20,P36,Amazon,4,121.11,44.77
12705,2023-06-08,P17,Flipkart,1,172.11,42.52
10750,2023-07-20,P45,Amazon,-2,350.78,49.03
12635,2023-02-14,P11,Amazon,1,356.55,48.81
10953,2023-09-21,P30,Website,-2,409.65,38.62
12539,2023-03-12,P35,Amazon,-1,261.2,47.82
12960,2023-12-30,P41,Flipkart,4,389.02,43.36
11542,2023-04-13,P38,Amazon,5,373.59,36.38
11197,2023-05-05,P22,Amazon,4,485.36,3.77
11676,2023-11-09,P43,Flipkart,1,186.05,2.45
11191,2023-10-13,P48,Website,2,320.67,41.88
12217,2023-08-18,P27,Flipkart,-1,340.71,24.48
11416,2023-05-26,P37,Website,1,499.46,40.73
12993,2023-07-16,P46,Amazon,1,180.47,15.65
12842,2023-08-09,P49,Website,3,309.29,19.88
12681,2023-03-01,P35,Website,3,238.47,35.01
11217,2023-04-08,P4,Website,-1,310.36,45.77
11540,2023-06-20,P16,Amazon,-1,192.85,4.39
12076,2023-06-22,P16,Website,-1,119.04,43.07
11445,2023-05-31,P21,Website,0,329.03,39.65
12386,2023-12-16,P26,Amazon,2,234.34,15.78
11519,2023-05-02,P36,Flipkart,-2,172.78,17.76
11388,2023-04-18,P19,Flipkart,5,229.57,2.32
11856,2023-01-04,P17,Flipkart,3,119.71,0.79
11365,2023-04-03,P45,Amazon,4,480.18,23.85
10499,2023-01-06,P26,Amazon,4,332.46,4.78
11680,2023-10-15,P22,Flipkart,1,425.91,9.7
10510,2023-04-16,P28,Website,3,269.25,42.34
10216,2023-05-26,P1,Flipkart,-2,461.33,28.55
11324,2023-09-28,P44,Amazon,-1,293.33,31.68
11155,2023-04-06,P36,Website,4,329.58,9.37
11827,2023-08-17,P43,Website,3,296.72,41.43
11810,2023-07-21,P37,Amazon,2,393.31,43.4
12492,2023-07-31,P2,Website,2,326.66,26.17
12923,2023-01-06,P17,Flipkart,5,208.64,45.63
11205,2023-04-22,P40,Amazon,0,158.22,42.24
12214,2023-11-19,P38,Amazon,3,342.45,36.57
10090,2023-04-16,P21,Amazon,-1,295.67,36.7
10713,2023-05-19,P9,Amazon,1,138.39,5.27
11881,2023-10-26,P13,Website,5,258.25,13.54
10038,2023-04-06,P11,Amazon,5,305.91,3.34
10172,2023-12-03,P16,Amazon,0,430.76,0.43
10652,2023-10-24,P16,Website,-1,130.44,7.92
10753,2023-08-02,P2,Amazon,5,239.4,44.02
11243,2023-10-18,P42,Website,0,429.06,11.99
11081,2023-01-22,P44,Website,3,359.37,48.51
11683,2023-07-12,P8,Amazon,-2,215.98,29.86
12523,2023-05-30,P43,Flipkart,5,438.13,11.86
10455,2023-09-04,P42,Amazon,4,297.32,24.86
10828,2023-09-24,P13,Flipkart,3,299.34,10.95
10894,2023-09-08,P17,Website,-1,490.63,49.2
11384,2023-01-03,P39,Flipkart,1,478.85,42.36
11958,2023-11-12,P24,Amazon,1,243.41,1.31
12434,2023-03-17,P3,Amazon,-1,156.23,47.39
11996,2023-03-28,P30,Flipkart,0,230.27,36.05
12395,2023-09-27,P13,Amazon,2,112.19,4.12
10189,2023-08-13,P19,Flipkart,-1,108.31,33.53
10504,2023-01-18,P7,Website,4,258.21,32.35
11214,2023-04-23,P9,Flipkart,5,476.41,10.94
11531,2023-09-08,P19,Flipkart,3,448.54,37.92
10823,2023-08-21,P45,Flipkart,1,304.58,4.35
10928,2023-11-25,P40,Flipkart,-2,326.09,24.47
10933,2023-10-06,P22,Website,1,102.37,0.5
11140,2023-07-21,P18,Website,2,186.2,48.44
10133,2023-03-24,P23,Website,5,109.91,37.58
12105,2023-05-05,P2,Flipkart,1,401.82,7.94
10684,2023-06-24,P50,Website,2,158.26,17.08
12719,2023-03-10,P50,Amazon,5,447.62,8.03
12220,2023-02-16,P11,Website,4,357.33,38.33
11852,2023-09-13,P31,Flipkart,5,191.77,2.94
10814,2023-08-03,P33,Amazon,-1,163.09,42.02
11172,2023-01-30,P14,Flipkart,1,351.05,47.11
10079,2023-10-08,P16,Amazon,0,460.33,33.83
12933,2023-08-25,P11,Flipkart,3,387.34,10.65
10202,2023-09-05,P33,Flipkart,0,239.42,18.0
12811,2023-01-25,P7,Amazon,3,334.95,23.86
11252,2023-03-15,P31,Website,1,224.3,30.23
11699,2023-07-25,P48,Amazon,4,499.66,33.43
11250,2023-11-10,P46,Amazon,1,399.54,27.71
11682,2023-04-04,P47,Amazon,3,345.75,17.57
11555,2023-05-07,P14,Amazon,4,269.3,44.55
12094,2023-01-25,P28,Amazon,-2,347.26,4.07
11256,2023-11-30,P43,Flipkart,4,236.65,23.31
11549,2023-12-21,P16,Flipkart,1,111.55,38.78
11166,2023-04-26,P19,Website,-2,258.04,3.04
11396,2023-02-17,P17,Website,-2,472.19,35.27
12703,2023-08-14,P26,Amazon,3,350.52,40.99
10470,2023-09-23,P6,Website,-2,133.58,33.04
11035,2023-04-09,P43,Website,-2,454.0,0.65
11353,2023-01-11,P49,Amazon,-1,207.55,9.01
12783,2023-03-26,P9,Flipkart,4,197.51,17.11
12831,2023-08-02,P50,Flipkart,5,218.84,11.68
10967,2023-06-22,P17,Website,0,330.88,48.13
10357,2023-07-28,P31,Flipkart,-2,317.88,32.58
10667,2023-03-05,P12,Flipkart,5,296.57,14.85
10372,2023-09-15,P23,Website,0,387.01,46.48
11031,2023-11-28,P5,Amazon,5,226.62,37.03
11145,2023-05-01,P43,Website,-2,412.83,14.23
11371,2023-10-25,P36,Website,0,170.13,18.94
12723,2023-02-23,P36,Website,1,413.05,9.97
10089,2023-11-27,P3,Amazon,1,365.52,48.55
12745,2023-09-29,P24,Amazon,0,373.28,25.86
10539,2023-08-29,P17,Amazon,4,292.62,44.8
12779,2023-08-31,P39,Amazon,-2,366.8,17.32
10868,2023-01-18,P26,Website,-1,131.92,43.04
10040,2023-07-06,P4,Flipkart,5,440.62,2.69
10739,2023-12-12,P45,Website,4,122.22,49.1
11946,2023-05-24,P12,Amazon,0,159.5,45.6
12549,2023-09-19,P1,Flipkart,4,330.72,18.16
11224,2023-12-30,P21,Website,5,395.76,38.74
10928,2023-08-27,P19,Flipkart,2,130.5,37.61
12036,2023-10-31,P21,Amazon,-1,468.31,45.06
12508,2023-10-25,P18,Flipkart,5,489.44,15.36
12779,2023-03-17,P43,Flipkart,2,342.38,23.28
12799,2023-07-07,P3,Amazon,5,292.5,43.25
10924,2023-11-29,P49,Flipkart,5,396.56,38.93
12956,2023-09-03,P44,Website,0,231.34,19.67
11581,2023-05-10,P32,Flipkart,-2,297.31,42.29
10389,2023-11-11,P10,Website,4,466.46,2.35
11617,2023-10-10,P40,Flipkart,4,482.26,39.1
12930,2023-03-20,P15,Flipkart,2,470.83,10.34
10255,2023-03-13,P5,Amazon,4,204.98,14.31
10708,2023-09-20,P4,Amazon,0,192.99,24.66
11838,2023-07-10,P28,Website,-1,219.07,22.49
11944,2023-03-04,P4,Amazon,-2,276.52,26.03
12497,2023-01-12,P15,Amazon,2,225.67,27.24
10009,2023-05-21,P17,Amazon,4,249.69,16.58
12871,2023-09-11,P44,Amazon,0,348.25,8.76
10797,2023-02-12,P3,Amazon,-2,405.01,38.42
10876,2023-01-17,P10,Website,-2,394.22,20.0
11028,2023-03-04,P47,Website,1,425.77,25.29
11015,2023-09-10,P42,Amazon,-2,112.87,32.23
11824,2023-10-19,P23,Amazon,5,119.09,45.48
10373,2023-01-08,P18,Website,0,415.75,35.38
12193,2023-11-21,P1,Flipkart,-1,313.23,2.27
10223,2023-03-31,P35,Website,3,331.26,41.93
11262,2023-07-27,P31,Flipkart,1,121.03,49.47
12224,2023-10-19,P44,Amazon,0,202.13,23.62
11802,2023-10-11,P1,Amazon,0,355.34,48.48
10852,2023-04-28,P3,Website,0,443.67,27.37
10062,2023-12-15,P3,Amazon,2,466.79,22.98
11240,2023-06-24,P37,Flipkart,4,300.17,16.57
12874,2023-03-17,P19,Flipkart,2,318.19,32.88
12842,2023-04-11,P29,Website,5,433.22,11.49
10688,2023-05-31,P25,Flipkart,-1,315.05,5.25
11484,2023-09-27,P33,Website,5,306.74,1.36
11633,2023-03-12,P36,Website,0,462.03,14.62
12152,2023-06-29,P29,Flipkart,4,415.97,19.79
10510,2023-05-04,P26,Flipkart,5,463.63,27.6
10384,2023-10-20,P4,Flipkart,2,187.3,14.64
10404,2023-10-12,P49,Flipkart,2,309.75,49.2
12870,2023-07-14,P14,Flipkart,2,436.99,14.59
10517,2023-08-16,P50,Flipkart,-1,144.46,22.05
10475,2023-10-02,P27,Flipkart,-1,417.86,5.16
12000,2023-04-16,P33,Amazon,0,173.19,13.03
12756,2023-01-21,P22,Website,1,423.25,2.42
11668,2023-03-05,P48,Website,5,344.8,27.98
11893,2023-06-14,P3,Flipkart,0,177.29,37.55
12818,2023-01-27,P23,Website,2,289.34,9.79
11460,2023-11-07,P21,Flipkart,3,372.76,18.4
12724,2023-10-12,P41,Amazon,5,353.54,0.83
10713,2023-05-28,P23,Website,4,270.9,41.98
10082,2023-10-08,P4,Website,2,459.75,39.0
11168,2023-11-22,P21,Amazon,-2,307.71,3.16
12504,2023-11-15,P37,Amazon,3,302.35,18.24
11901,2023-06-13,P43,Amazon,3,124.9,47.76
12048,2023-08-12,P31,Website,4,468.85,19.6
10050,2023-09-29,P21,Website,0,170.85,26.31
10684,2023-05-26,P26,Amazon,2,311.34,17.76
10716,2023-12-22,P41,Amazon,2,421.43,29.81
11469,2023-01-30,P35,Amazon,1,186.18,48.91
10448,2023-02-14,P38,Amazon,-2,310.95,49.88
10880,2023-10-02,P24,Amazon,0,196.27,38.74
10487,2023-02-03,P11,Flipkart,-1,403.88,20.22
11823,2023-05-21,P41,Amazon,0,325.74,24.72
12081,2023-11-14,P29,Flipkart,5,442.39,17.84
12142,2023-08-09,P47,Website,5,457.82,49.28
11574,2023-12-22,P3,Website,3,359.49,35.39
12201,2023-01-22,P1,Flipkart,0,390.16,22.45
10249,2023-06-29,P19,Amazon,1,319.69,0.61
10673,2023-11-25,P46,Website,0,253.77,26.02
10437,2023-08-19,P49,Amazon,1,359.25,49.2
12165,2023-02-07,P22,Amazon,3,463.32,26.15
10770,2023-03-11,P14,Flipkart,1,266.67,9.12
10267,2023-04-26,P49,Website,4,225.76,1.1
11984,2023-08-27,P14,Website,4,255.37,17.74
11077,2023-12-01,P44,Flipkart,5,274.16,45.91
10235,2023-05-28,P16,Amazon,2,129.42,49.83
10388,2023-01-09,P33,Amazon,-1,299.38,47.27
10762,2023-10-15,P13,Website,3,297.73,36.47
11848,2023-02-19,P38,Flipkart,5,335.38,27.91
12448,2023-12-04,P49,Flipkart,1,245.13,29.53
10623,2023-01-05,P12,Amazon,-2,345.24,26.95
12814,2023-12-09,P38,Amazon,3,451.29,35.35
12966,2023-05-06,P39,Flipkart,-2,482.19,20.94
11252,2023-03-16,P33,Website,-1,333.44,33.46
12900,2023-06-14,P33,Amazon,1,117.04,6.08
10577,2023-10-05,P29,Flipkart,3,487.69,13.28
12122,2023-11-20,P5,Flipkart,3,382.34,41.8
10434,2023-10-27,P6,Flipkart,-1,234.39,45.19
12150,2023-10-17,P31,Website,2,158.86,26.95
10763,2023-03-18,P16,Amazon,-2,157.37,1.58
12785,2023-10-25,P31,Amazon,3,167.1,46.35
12853,2023-05-17,P25,Amazon,0,118.23,35.1
11329,2023-04-16,P48,Website,-2,460.86,20.7
12145,2023-04-05,P46,Amazon,5,316.31,29.92
12845,2023-05-15,P33,Amazon,1,379.98,21.49
11358,2023-03-09,P13,Amazon,-1,431.24,23.27
12906,2023-05-27,P10,Amazon,5,416.62,44.34
12482,2023-06-08,P24,Website,-2,453.04,8.05
10446,2023-06-12,P10,Flipkart,0,486.9,5.18
12017,2023-12-07,P41,Flipkart,4,275.63,0.14
11331,2023-07-08,P31,Amazon,0,480.13,15.7
10248,2023-12-05,P13,Amazon,5,389.32,7.37
10165,2023-04-05,P3,Amazon,-1,128.27,11.0
11358,2023-06-30,P50,Website,5,372.71,0.56
11019,2023-10-15,P34,Amazon,-1,374.69,11.36
10541,2023-11-18,P49,Website,4,462.34,16.64
10758,2023-07-06,P28,Amazon,-2,249.17,1.58
12128,2023-05-18,P19,Amazon,1,333.96,30.4
12180,2023-05-10,P23,Flipkart,2,104.88,28.44
10796,2023-07-13,P45,Amazon,0,232.83,4.85
12947,2023-11-12,P32,Website,-1,124.9,29.75
10137,2023-09-30,P13,Flipkart,2,308.75,49.93
12231,2023-12-18,P33,Website,5,426.98,47.22
11353,2023-05-24,P34,Flipkart,2,182.58,0.13
12832,2023-01-16,P33,Website,2,310.98,39.77
11875,2023-10-29,P5,Flipkart,1,181.6,17.68
10068,2023-09-02,P3,Website,-1,148.28,3.18
12593,2023-04-17,P7,Website,5,304.4,14.8
12100,2023-03-29,P24,Amazon,0,131.66,16.09
11473,2023-05-09,P22,Flipkart,-1,334.94,26.16
10204,2023-12-07,P45,Flipkart,-2,112.53,33.05
12173,2023-01-04,P23,Amazon,5,142.69,37.45
10042,2023-11-23,P30,Website,0,320.0,12.3
11906,2023-11-02,P18,Website,5,336.56,16.09
12158,2023-04-05,P32,Flipkart,-1,111.59,15.42
10760,2023-07-28,P7,Website,0,329.35,18.14
12895,2023-08-13,P33,Flipkart,-2,435.4,49.98
12142,2023-12-14,P5,Flipkart,3,388.93,38.9
11994,2023-11-17,P49,Website,0,152.47,48.75
11935,2023-02-16,P28,Website,3,336.99,34.66
10899,2023-06-30,P8,Website,2,368.9,20.31
10359,2023-04-16,P15,Amazon,4,114.89,19.49
12947,2023-07-18,P4,Flipkart,5,442.14,24.43
11719,2023-04-16,P34,Website,1,462.51,20.84
10280,2023-10-07,P5,Amazon,-2,440.18,41.42
11887,2023-09-17,P33,Website,0,429.85,23.25
10666,2023-04-18,P5,Flipkart,-2,397.99,14.78
10092,2023-01-19,P38,Amazon,2,353.37,38.74
10671,2023-10-23,P34,Flipkart,3,371.45,42.72
11969,2023-11-02,P26,Website,1,422.56,21.02
10060,2023-06-20,P1,Website,-2,365.0,33.39
12681,2023-11-27,P4,Website,3,231.09,2.94
11028,2023-07-14,P39,Amazon,2,250.38,26.47
11489,2023-01-12,P26,Amazon,2,458.82,2.25
10603,2023-07-14,P33,Amazon,2,106.85,1.46
10681,2023-10-10,P33,Amazon,5,379.53,30.65
12581,2023-07-01,P8,Website,4,481.91,15.17
11428,2023-11-01,P20,Website,5,382.49,37.13
12885,2023-05-24,P16,Website,3,497.56,44.8
12692,2023-11-12,P21,Amazon,0,375.02,6.97
12280,2023-07-01,P45,Amazon,-1,113.75,36.23
10523,2023-01-30,P26,Website,-2,430.8,25.73
12393,2023-03-25,P23,Website,4,213.85,5.61
12593,2023-06-15,P18,Amazon,-1,278.42,32.58
11968,2023-10-11,P31,Flipkart,2,224.84,30.47
11101,2023-10-08,P42,Website,-1,207.42,25.78
11753,2023-04-06,P12,Website,3,272.56,46.32
11836,2023-09-23,P1,Website,5,251.5,26.05
12841,2023-10-25,P42,Amazon,2,353.34,49.53
12296,2023-10-23,P9,Website,5,425.26,25.46
12094,2023-08-13,P3,Website,4,218.84,5.79
11144,2023-11-29,P26,Website,2,185.49,23.52
12261,2023-12-27,P9,Website,1,366.76,9.12
12286,2023-02-11,P42,Website,1,368.13,29.86
11079,2023-10-30,P16,Flipkart,4,460.45,34.66
12397,2023-09-03,P24,Flipkart,3,106.38,23.42
10106,2023-07-27,P50,Website,3,441.22,4.89
12878,2023-08-25,P14,Website,-1,308.4,23.43
10047,2023-01-22,P3,Website,4,348.52,4.07
10336,2023-07-04,P34,Website,5,136.55,34.11
11049,2023-08-30,P33,Amazon,-2,273.05,39.52
12851,2023-12-29,P50,Amazon,4,190.92,48.12
11280,2023-10-10,P24,Amazon,-1,201.69,7.44
12055,2023-02-10,P9,Flipkart,3,301.64,26.62
10624,2023-12-02,P13,Website,-2,424.98,28.38
11890,2023-06-11,P2,Amazon,4,397.51,46.12
11276,2023-06-09,P7,Website,-1,336.4,31.36
11715,2023-03-30,P48,Website,0,315.77,7.28
12766,2023-11-18,P21,Flipkart,5,270.92,21.82
10302,2023-01-12,P19,Flipkart,0,489.08,32.74
10638,2023-03-14,P25,Amazon,5,324.08,35.01
10055,2023-03-17,P47,Amazon,-2,201.59,43.15
10725,2023-12-12,P22,Flipkart,1,192.04,9.03
10525,2023-07-20,P11,Flipkart,5,344.54,47.58
10473,2023-01-10,P33,Website,-2,309.13,2.96
10027,2023-12-18,P32,Website,-1,103.08,49.19
12125,2023-08-14,P21,Amazon,2,432.03,42.89
10364,2023-06-25,P39,Amazon,0,381.65,33.01
12713,2023-10-03,P20,Flipkart,2,364.73,36.75
10525,2023-02-08,P8,Amazon,0,127.51,3.63
12746,2023-03-01,P42,Website,-1,244.82,2.07
11335,2023-03-07,P37,Flipkart,0,474.15,5.09
10882,2023-11-17,P9,Website,-2,445.04,4.37
11030,2023-05-04,P25,Flipkart,2,214.22,27.37
11026,2023-06-13,P25,Flipkart,3,162.82,10.77
11646,2023-06-08,P33,Website,2,279.64,43.01
10918,2023-02-26,P2,Amazon,-1,242.33,22.29
12797,2023-03-19,P19,Amazon,3,372.89,34.78
12410,2023-07-13,P46,Amazon,2,486.57,32.64
11774,2023-10-12,P20,Amazon,5,245.2,15.99
11531,2023-01-15,P42,Website,4,124.89,12.16
12853,2023-01-12,P41,Flipkart,5,459.05,17.12
12786,2023-04-11,P42,Website,-1,115.18,39.83
11906,2023-06-05,P29,Amazon,4,481.11,29.31
11215,2023-12-06,P6,Amazon,1,365.83,12.68
11654,2023-05-05,P17,Website,-2,476.68,40.89
10484,2023-12-25,P25,Flipkart,5,179.86,2.74
12075,2023-10-07,P38,Website,0,116.28,34.96
10713,2023-04-20,P4,Website,4,295.28,21.96
11062,2023-11-30,P30,Website,0,280.25,36.56
11976,2023-12-23,P20,Flipkart,0,232.6,46.37
11296,2023-05-26,P3,Website,1,483.06,37.5
11254,2023-08-04,P23,Website,-2,429.03,22.1
12133,2023-06-11,P18,Amazon,2,364.63,7.55
10125,2023-05-08,P26,Website,4,165.14,40.32
12859,2023-11-10,P36,Amazon,2,393.73,23.04
10536,2023-11-28,P8,Amazon,5,390.8,3.77
12192,2023-05-30,P17,Amazon,-2,270.03,35.95
12072,2023-02-05,P31,Flipkart,3,469.91,14.59
11603,2023-06-22,P37,Amazon,-2,166.79,2.44
10066,2023-01-22,P45,Website,0,206.94,45.14
10232,2023-07-25,P33,Website,2,125.29,24.16
12156,2023-05-07,P27,Amazon,-2,418.18,14.05
11169,2023-12-02,P45,Amazon,2,348.7,35.82
12158,2023-12-22,P4,Website,-2,225.98,44.3
12275,2023-08-05,P22,Amazon,-1,165.53,0.02
10110,2023-04-06,P26,Flipkart,5,116.06,34.39
11493,2023-06-13,P32,Amazon,4,166.7,38.35
12081,2023-05-28,P24,Flipkart,0,281.31,10.5
10622,2023-01-18,P46,Flipkart,-2,198.87,24.48
12795,2023-10-21,P35,Flipkart,1,203.59,4.46
12642,2023-07-14,P37,Amazon,-2,450.23,37.34
12472,2023-05-31,P32,Flipkart,-1,306.06,42.37
12660,2023-12-31,P7,Flipkart,5,391.7,5.41
11541,2023-05-03,P33,Amazon,1,114.28,40.82
12739,2023-07-06,P31,Flipkart,1,246.07,38.58
11305,2023-05-29,P12,Amazon,5,291.67,17.35
11761,2023-04-14,P11,Website,-2,174.57,34.51
11975,2023-08-31,P24,Flipkart,-1,148.08,0.0
12362,2023-08-19,P8,Amazon,1,448.12,46.59
10876,2023-07-25,P32,Website,4,475.77,27.52
11989,2023-07-17,P38,Flipkart,0,131.52,31.02
11312,2023-12-03,P22,Flipkart,3,239.61,33.23
11460,2023-03-28,P34,Amazon,0,483.31,28.07
12709,2023-05-22,P19,Website,2,133.26,42.84
12324,2023-11-13,P20,Amazon,2,357.46,30.49
11733,2023-07-18,P14,Flipkart,-1,488.89,45.39
11605,2023-02-15,P33,Flipkart,1,491.29,29.12
11526,2023-10-15,P10,Flipkart,0,288.49,8.56
12671,2023-01-15,P16,Flipkart,0,165.1,45.68
12563,2023-02-13,P4,Website,3,180.83,34.08
12890,2023-06-18,P27,Website,-1,455.84,34.96
12397,2023-11-06,P28,Amazon,4,464.67,49.27
11630,2023-02-13,P43,Amazon,1,343.15,3.76
12870,2023-04-08,P16,Amazon,-1,406.47,21.43
11160,2023-09-18,P33,Flipkart,-2,395.97,11.95
10758,2023-04-19,P48,Amazon,0,364.73,31.52
12946,2023-10-10,P19,Website,-1,430.91,40.34
10242,2023-12-09,P21,Amazon,-1,374.16,48.32
12590,2023-04-14,P22,Amazon,3,313.6,22.73
11063,2023-09-13,P9,Website,4,194.78,39.31
10228,2023-07-25,P9,Website,-2,397.56,45.85
12595,2023-12-01,P9,Flipkart,2,289.38,34.17
10919,2023-02-12,P27,Website,0,217.92,12.14
11246,2023-12-19,P17,Website,3,420.78,30.39
10005,2023-09-02,P44,Amazon,4,378.69,48.5
10467,2023-10-14,P45,Website,4,474.94,49.38
11755,2023-12-21,P8,Flipkart,-1,166.18,32.12
10074,2023-09-30,P16,Amazon,0,359.68,44.35
10003,2023-03-24,P18,Flipkart,5,197.7,10.02
11870,2023-04-20,P33,Website,2,461.43,12.3
10645,2023-07-09,P1,Flipkart,5,139.8,47.64
10117,2023-10-15,P12,Flipkart,5,362.46,6.76
12928,2023-09-08,P6,Website,5,416.43,9.56
11629,2023-07-31,P41,Website,4,241.97,21.03
12551,2023-10-18,P5,Amazon,-1,481.66,29.48
12021,2023-05-13,P16,Amazon,4,440.29,30.19
